sku_id,product_name,category,quantity_on_hand,unit_cost,total_value,pct_of_total_value,cumulative_pct,abc_classification
SKU0031,Smartphones_0031,Smartphones,388,485.81,188494.28,0.02,93.86,B - Medium Value (80-95%)
SKU0185,Components_0185,Components,4157,45.25,188104.25,0.02,93.88,B - Medium Value (80-95%)
SKU0064,Accessories_0064,Accessories,4308,43.48,187311.84,0.02,93.9,B - Medium Value (80-95%)
SKU0087,Components_0087,Components,3740,49.85,186439.0,0.02,93.92,B - Medium Value (80-95%)
SKU0118,Accessories_0118,Accessories,4215,44.13,186007.95,0.02,93.94,B - Medium Value (80-95%)
SKU0008,Accessories_0008,Accessories,4856,38.05,184770.8,0.02,93.96,B - Medium Value (80-95%)
SKU0103,Wearables_0103,Wearables,2570,71.84,184628.8,0.02,93.98,B - Medium Value (80-95%)
SKU0018,Wearables_0018,Wearables,3922,46.93,184059.46,0.02,94.0,B - Medium Value (80-95%)
SKU0184,Accessories_0184,Accessories,4218,43.54,183651.72,0.02,94.02,B - Medium Value (80-95%)
SKU0194,Laptops_0194,Laptops,707,258.15,182512.05,0.02,94.04,B - Medium Value (80-95%)
SKU0087,Components_0087,Components,3661,49.85,182500.85,0.02,94.06,B - Medium Value (80-95%)
SKU0110,Laptops_0110,Laptops,1124,161.86,181930.64,0.02,94.08,B - Medium Value (80-95%)
SKU0014,Accessories_0014,Accessories,4567,39.78,181675.26,0.02,94.1,B - Medium Value (80-95%)
SKU0125,Accessories_0125,Accessories,2962,61.29,181540.98,0.02,94.12,B - Medium Value (80-95%)
SKU0112,Wearables_0112,Wearables,3109,58.15,180788.35,0.02,94.14,B - Medium Value (80-95%)
SKU0148,Tablets_0148,Tablets,263,686.32,180502.16,0.02,94.16,B - Medium Value (80-95%)
SKU0198,Wearables_0198,Wearables,3127,57.43,179583.61,0.02,94.18,B - Medium Value (80-95%)
SKU0016,Wearables_0016,Wearables,2259,79.39,179342.01,0.02,94.2,B - Medium Value (80-95%)
SKU0155,Accessories_0155,Accessories,2670,66.98,178836.6,0.02,94.22,B - Medium Value (80-95%)
SKU0125,Accessories_0125,Accessories,2909,61.29,178292.61,0.02,94.24,B - Medium Value (80-95%)
SKU0027,Peripherals_0027,Peripherals,3882,45.89,178144.98,0.02,94.26,B - Medium Value (80-95%)
SKU0171,Wearables_0171,Wearables,3449,51.57,177864.93,0.02,94.28,B - Medium Value (80-95%)
SKU0143,Wearables_0143,Wearables,2553,69.3,176922.9,0.02,94.3,B - Medium Value (80-95%)
SKU0112,Wearables_0112,Wearables,3040,58.15,176776.0,0.02,94.32,B - Medium Value (80-95%)
SKU0081,Accessories_0081,Accessories,2827,62.53,176772.31,0.02,94.34,B - Medium Value (80-95%)
SKU0093,Accessories_0093,Accessories,2982,59.27,176743.14,0.02,94.36,B - Medium Value (80-95%)
SKU0132,Smartphones_0132,Smartphones,790,223.6,176644.0,0.02,94.38,B - Medium Value (80-95%)
SKU0184,Accessories_0184,Accessories,4056,43.54,176598.24,0.02,94.4,B - Medium Value (80-95%)
SKU0185,Components_0185,Components,3902,45.25,176565.5,0.02,94.42,B - Medium Value (80-95%)
SKU0125,Accessories_0125,Accessories,2879,61.29,176453.91,0.02,94.44,B - Medium Value (80-95%)
SKU0009,Accessories_0009,Accessories,1858,94.55,175673.9,0.02,94.46,B - Medium Value (80-95%)
SKU0126,Accessories_0126,Accessories,3431,51.13,175427.03,0.02,94.48,B - Medium Value (80-95%)
SKU0094,Components_0094,Components,4291,40.84,175244.44,0.02,94.5,B - Medium Value (80-95%)
SKU0137,Tablets_0137,Tablets,1104,158.51,174995.04,0.02,94.52,B - Medium Value (80-95%)
SKU0147,Components_0147,Components,3936,44.44,174915.84,0.02,94.54,B - Medium Value (80-95%)
SKU0127,Accessories_0127,Accessories,2189,79.47,173959.83,0.02,94.56,B - Medium Value (80-95%)
SKU0027,Peripherals_0027,Peripherals,3784,45.89,173647.76,0.02,94.58,B - Medium Value (80-95%)
SKU0149,Peripherals_0149,Peripherals,4053,42.65,172860.45,0.02,94.59,B - Medium Value (80-95%)
SKU0147,Components_0147,Components,3879,44.44,172382.76,0.02,94.61,B - Medium Value (80-95%)
SKU0123,Laptops_0123,Laptops,467,367.69,171711.23,0.02,94.63,B - Medium Value (80-95%)
SKU0007,Accessories_0007,Accessories,3460,49.61,171650.6,0.02,94.65,B - Medium Value (80-95%)
SKU0017,Laptops_0017,Laptops,1004,170.43,171111.72,0.02,94.67,B - Medium Value (80-95%)
SKU0077,Components_0077,Components,3514,48.64,170920.96,0.02,94.69,B - Medium Value (80-95%)
SKU0126,Accessories_0126,Accessories,3341,51.13,170825.33,0.02,94.71,B - Medium Value (80-95%)
SKU0037,Peripherals_0037,Peripherals,2699,63.09,170279.91,0.02,94.73,B - Medium Value (80-95%)
SKU0019,Accessories_0019,Accessories,1815,93.67,170011.05,0.02,94.75,B - Medium Value (80-95%)
SKU0126,Accessories_0126,Accessories,3321,51.13,169802.73,0.02,94.76,B - Medium Value (80-95%)
SKU0188,Smartphones_0188,Smartphones,225,754.56,169776.0,0.02,94.78,B - Medium Value (80-95%)
SKU0058,Tablets_0058,Tablets,1009,167.23,168735.07,0.02,94.8,B - Medium Value (80-95%)
SKU0164,Wearables_0164,Wearables,2237,75.17,168155.29,0.02,94.82,B - Medium Value (80-95%)
SKU0015,Peripherals_0015,Peripherals,1870,89.85,168019.5,0.02,94.84,B - Medium Value (80-95%)
SKU0093,Accessories_0093,Accessories,2823,59.27,167319.21,0.02,94.86,B - Medium Value (80-95%)
SKU0146,Wearables_0146,Wearables,4265,39.16,167017.4,0.02,94.88,B - Medium Value (80-95%)
SKU0118,Accessories_0118,Accessories,3782,44.13,166899.66,0.02,94.9,B - Medium Value (80-95%)
SKU0171,Wearables_0171,Wearables,3230,51.57,166571.1,0.02,94.91,B - Medium Value (80-95%)
SKU0149,Peripherals_0149,Peripherals,3899,42.65,166292.35,0.02,94.93,B - Medium Value (80-95%)
SKU0001,Wearables_0001,Wearables,2035,81.69,166239.15,0.02,94.95,B - Medium Value (80-95%)
SKU0087,Components_0087,Components,3334,49.85,166199.9,0.02,94.97,B - Medium Value (80-95%)
SKU0112,Wearables_0112,Wearables,2851,58.15,165785.65,0.02,94.99,B - Medium Value (80-95%)
SKU0200,Components_0200,Components,4913,33.73,165715.49,0.02,95.01,C - Low Value (Bottom 5%)
SKU0089,Tablets_0089,Tablets,429,382.81,164225.49,0.02,95.02,C - Low Value (Bottom 5%)
SKU0018,Wearables_0018,Wearables,3499,46.93,164208.07,0.02,95.04,C - Low Value (Bottom 5%)
SKU0163,Wearables_0163,Wearables,2866,56.92,163132.72,0.02,95.06,C - Low Value (Bottom 5%)
SKU0185,Components_0185,Components,3599,45.25,162854.75,0.02,95.08,C - Low Value (Bottom 5%)
SKU0007,Accessories_0007,Accessories,3270,49.61,162224.7,0.02,95.1,C - Low Value (Bottom 5%)
SKU0045,Accessories_0045,Accessories,2362,68.5,161797.0,0.02,95.11,C - Low Value (Bottom 5%)
SKU0049,Accessories_0049,Accessories,3428,47.02,161184.56,0.02,95.13,C - Low Value (Bottom 5%)
SKU0036,Wearables_0036,Wearables,2148,74.88,160842.24,0.02,95.15,C - Low Value (Bottom 5%)
SKU0137,Tablets_0137,Tablets,1012,158.51,160412.12,0.02,95.17,C - Low Value (Bottom 5%)
SKU0080,Peripherals_0080,Peripherals,3143,51.01,160324.43,0.02,95.19,C - Low Value (Bottom 5%)
SKU0141,Peripherals_0141,Peripherals,2648,60.37,159859.76,0.02,95.2,C - Low Value (Bottom 5%)
SKU0026,Wearables_0026,Wearables,2265,70.49,159659.85,0.02,95.22,C - Low Value (Bottom 5%)
SKU0198,Wearables_0198,Wearables,2777,57.43,159483.11,0.02,95.24,C - Low Value (Bottom 5%)
SKU0045,Accessories_0045,Accessories,2324,68.5,159194.0,0.02,95.26,C - Low Value (Bottom 5%)
SKU0146,Wearables_0146,Wearables,4059,39.16,158950.44,0.02,95.27,C - Low Value (Bottom 5%)
SKU0001,Wearables_0001,Wearables,1934,81.69,157988.46,0.02,95.29,C - Low Value (Bottom 5%)
SKU0037,Peripherals_0037,Peripherals,2500,63.09,157725.0,0.02,95.31,C - Low Value (Bottom 5%)
SKU0127,Accessories_0127,Accessories,1984,79.47,157668.48,0.02,95.33,C - Low Value (Bottom 5%)
SKU0155,Accessories_0155,Accessories,2349,66.98,157336.02,0.02,95.34,C - Low Value (Bottom 5%)
SKU0094,Components_0094,Components,3843,40.84,156948.12,0.02,95.36,C - Low Value (Bottom 5%)
SKU0038,Accessories_0038,Accessories,2233,70.2,156756.6,0.02,95.38,C - Low Value (Bottom 5%)
SKU0164,Wearables_0164,Wearables,2077,75.17,156128.09,0.02,95.4,C - Low Value (Bottom 5%)
SKU0018,Wearables_0018,Wearables,3309,46.93,155291.37,0.02,95.41,C - Low Value (Bottom 5%)
SKU0127,Accessories_0127,Accessories,1954,79.47,155284.38,0.02,95.43,C - Low Value (Bottom 5%)
SKU0077,Components_0077,Components,3181,48.64,154723.84,0.02,95.45,C - Low Value (Bottom 5%)
SKU0149,Peripherals_0149,Peripherals,3619,42.65,154350.35,0.02,95.46,C - Low Value (Bottom 5%)
SKU0015,Peripherals_0015,Peripherals,1717,89.85,154272.45,0.02,95.48,C - Low Value (Bottom 5%)
SKU0143,Wearables_0143,Wearables,2217,69.3,153638.1,0.02,95.5,C - Low Value (Bottom 5%)
SKU0146,Wearables_0146,Wearables,3912,39.16,153193.92,0.02,95.52,C - Low Value (Bottom 5%)
SKU0178,Wearables_0178,Wearables,4970,30.75,152827.5,0.02,95.53,C - Low Value (Bottom 5%)
SKU0103,Wearables_0103,Wearables,2126,71.84,152731.84,0.02,95.55,C - Low Value (Bottom 5%)
SKU0178,Wearables_0178,Wearables,4963,30.75,152612.25,0.02,95.57,C - Low Value (Bottom 5%)
SKU0159,Accessories_0159,Accessories,2561,58.59,150048.99,0.02,95.58,C - Low Value (Bottom 5%)
SKU0014,Accessories_0014,Accessories,3758,39.78,149493.24,0.02,95.6,C - Low Value (Bottom 5%)
SKU0090,Tablets_0090,Tablets,212,703.92,149231.04,0.02,95.62,C - Low Value (Bottom 5%)
SKU0094,Components_0094,Components,3648,40.84,148984.32,0.02,95.63,C - Low Value (Bottom 5%)
SKU0008,Accessories_0008,Accessories,3905,38.05,148585.25,0.02,95.65,C - Low Value (Bottom 5%)
SKU0143,Wearables_0143,Wearables,2143,69.3,148509.9,0.02,95.66,C - Low Value (Bottom 5%)
SKU0127,Accessories_0127,Accessories,1845,79.47,146622.15,0.02,95.68,C - Low Value (Bottom 5%)
SKU0094,Components_0094,Components,3589,40.84,146574.76,0.02,95.7,C - Low Value (Bottom 5%)
SKU0171,Wearables_0171,Wearables,2837,51.57,146304.09,0.02,95.71,C - Low Value (Bottom 5%)
SKU0173,Accessories_0173,Accessories,1482,98.57,146080.74,0.02,95.73,C - Low Value (Bottom 5%)
SKU0087,Components_0087,Components,2920,49.85,145562.0,0.02,95.75,C - Low Value (Bottom 5%)
SKU0146,Wearables_0146,Wearables,3717,39.16,145557.72,0.02,95.76,C - Low Value (Bottom 5%)
SKU0001,Wearables_0001,Wearables,1776,81.69,145081.44,0.02,95.78,C - Low Value (Bottom 5%)
SKU0082,Smartphones_0082,Smartphones,413,351.19,145041.47,0.02,95.79,C - Low Value (Bottom 5%)
SKU0065,Wearables_0065,Wearables,1868,77.58,144919.44,0.02,95.81,C - Low Value (Bottom 5%)
SKU0094,Components_0094,Components,3546,40.84,144818.64,0.02,95.83,C - Low Value (Bottom 5%)
SKU0024,Smartphones_0024,Smartphones,587,246.26,144554.62,0.02,95.84,C - Low Value (Bottom 5%)
SKU0027,Peripherals_0027,Peripherals,3142,45.89,144186.38,0.02,95.86,C - Low Value (Bottom 5%)
SKU0028,Components_0028,Components,3294,43.63,143717.22,0.02,95.87,C - Low Value (Bottom 5%)
SKU0178,Wearables_0178,Wearables,4670,30.75,143602.5,0.02,95.89,C - Low Value (Bottom 5%)
SKU0159,Accessories_0159,Accessories,2449,58.59,143486.91,0.02,95.91,C - Low Value (Bottom 5%)
SKU0163,Wearables_0163,Wearables,2509,56.92,142812.28,0.02,95.92,C - Low Value (Bottom 5%)
SKU0184,Accessories_0184,Accessories,3268,43.54,142288.72,0.02,95.94,C - Low Value (Bottom 5%)
SKU0192,Laptops_0192,Laptops,604,233.49,141027.96,0.02,95.95,C - Low Value (Bottom 5%)
SKU0189,Tablets_0189,Tablets,310,452.56,140293.6,0.02,95.97,C - Low Value (Bottom 5%)
SKU0149,Peripherals_0149,Peripherals,3279,42.65,139849.35,0.02,95.98,C - Low Value (Bottom 5%)
SKU0026,Wearables_0026,Wearables,1981,70.49,139640.69,0.02,96.0,C - Low Value (Bottom 5%)
SKU0036,Wearables_0036,Wearables,1844,74.88,138078.72,0.02,96.01,C - Low Value (Bottom 5%)
SKU0027,Peripherals_0027,Peripherals,3007,45.89,137991.23,0.02,96.03,C - Low Value (Bottom 5%)
SKU0132,Smartphones_0132,Smartphones,612,223.6,136843.2,0.02,96.05,C - Low Value (Bottom 5%)
SKU0028,Components_0028,Components,3124,43.63,136300.12,0.02,96.06,C - Low Value (Bottom 5%)
SKU0170,Components_0170,Components,3918,34.77,136228.86,0.02,96.08,C - Low Value (Bottom 5%)
SKU0200,Components_0200,Components,4035,33.73,136100.55,0.02,96.09,C - Low Value (Bottom 5%)
SKU0109,Accessories_0109,Accessories,1567,86.57,135655.19,0.02,96.11,C - Low Value (Bottom 5%)
SKU0110,Laptops_0110,Laptops,837,161.86,135476.82,0.02,96.12,C - Low Value (Bottom 5%)
SKU0008,Accessories_0008,Accessories,3558,38.05,135381.9,0.01,96.14,C - Low Value (Bottom 5%)
SKU0008,Accessories_0008,Accessories,3545,38.05,134887.25,0.01,96.15,C - Low Value (Bottom 5%)
SKU0005,Peripherals_0005,Peripherals,1670,80.67,134718.9,0.01,96.17,C - Low Value (Bottom 5%)
SKU0183,Tablets_0183,Tablets,189,710.38,134261.82,0.01,96.18,C - Low Value (Bottom 5%)
SKU0128,Laptops_0128,Laptops,173,773.4,133798.2,0.01,96.2,C - Low Value (Bottom 5%)
SKU0087,Components_0087,Components,2684,49.85,133797.4,0.01,96.21,C - Low Value (Bottom 5%)
SKU0178,Wearables_0178,Wearables,4341,30.75,133485.75,0.01,96.22,C - Low Value (Bottom 5%)
SKU0083,Peripherals_0083,Peripherals,1398,95.48,133481.04,0.01,96.24,C - Low Value (Bottom 5%)
SKU0103,Wearables_0103,Wearables,1853,71.84,133119.52,0.01,96.25,C - Low Value (Bottom 5%)
SKU0112,Wearables_0112,Wearables,2273,58.15,132174.95,0.01,96.27,C - Low Value (Bottom 5%)
SKU0198,Wearables_0198,Wearables,2298,57.43,131974.14,0.01,96.28,C - Low Value (Bottom 5%)
SKU0103,Wearables_0103,Wearables,1835,71.84,131826.4,0.01,96.3,C - Low Value (Bottom 5%)
SKU0018,Wearables_0018,Wearables,2787,46.93,130793.91,0.01,96.31,C - Low Value (Bottom 5%)
SKU0023,Smartphones_0023,Smartphones,316,412.49,130346.84,0.01,96.33,C - Low Value (Bottom 5%)
SKU0139,Laptops_0139,Laptops,455,286.44,130330.2,0.01,96.34,C - Low Value (Bottom 5%)
SKU0077,Components_0077,Components,2658,48.64,129285.12,0.01,96.36,C - Low Value (Bottom 5%)
SKU0200,Components_0200,Components,3832,33.73,129253.36,0.01,96.37,C - Low Value (Bottom 5%)
SKU0036,Wearables_0036,Wearables,1719,74.88,128718.72,0.01,96.38,C - Low Value (Bottom 5%)
SKU0125,Accessories_0125,Accessories,2098,61.29,128586.42,0.01,96.4,C - Low Value (Bottom 5%)
SKU0147,Components_0147,Components,2871,44.44,127587.24,0.01,96.41,C - Low Value (Bottom 5%)
SKU0047,Peripherals_0047,Peripherals,2009,63.17,126908.53,0.01,96.43,C - Low Value (Bottom 5%)
SKU0195,Laptops_0195,Laptops,180,704.07,126732.6,0.01,96.44,C - Low Value (Bottom 5%)
SKU0173,Accessories_0173,Accessories,1278,98.57,125972.46,0.01,96.45,C - Low Value (Bottom 5%)
SKU0094,Components_0094,Components,3075,40.84,125583.0,0.01,96.47,C - Low Value (Bottom 5%)
SKU0153,Components_0153,Components,3011,41.68,125498.48,0.01,96.48,C - Low Value (Bottom 5%)
SKU0049,Accessories_0049,Accessories,2664,47.02,125261.28,0.01,96.5,C - Low Value (Bottom 5%)
SKU0185,Components_0185,Components,2748,45.25,124347.0,0.01,96.51,C - Low Value (Bottom 5%)
SKU0118,Accessories_0118,Accessories,2792,44.13,123210.96,0.01,96.52,C - Low Value (Bottom 5%)
SKU0092,Accessories_0092,Accessories,1253,98.24,123094.72,0.01,96.54,C - Low Value (Bottom 5%)
SKU0081,Accessories_0081,Accessories,1959,62.53,122496.27,0.01,96.55,C - Low Value (Bottom 5%)
SKU0114,Components_0114,Components,4401,27.77,122215.77,0.01,96.56,C - Low Value (Bottom 5%)
SKU0088,Components_0088,Components,4818,25.27,121750.86,0.01,96.58,C - Low Value (Bottom 5%)
SKU0131,Accessories_0131,Accessories,2786,43.7,121748.2,0.01,96.59,C - Low Value (Bottom 5%)
SKU0153,Components_0153,Components,2905,41.68,121080.4,0.01,96.61,C - Low Value (Bottom 5%)
SKU0166,Components_0166,Components,4597,26.29,120855.13,0.01,96.62,C - Low Value (Bottom 5%)
SKU0081,Accessories_0081,Accessories,1930,62.53,120682.9,0.01,96.63,C - Low Value (Bottom 5%)
SKU0110,Laptops_0110,Laptops,745,161.86,120585.7,0.01,96.65,C - Low Value (Bottom 5%)
SKU0118,Accessories_0118,Accessories,2705,44.13,119371.65,0.01,96.66,C - Low Value (Bottom 5%)
SKU0021,Laptops_0021,Laptops,279,427.62,119305.98,0.01,96.67,C - Low Value (Bottom 5%)
SKU0081,Accessories_0081,Accessories,1907,62.53,119244.71,0.01,96.68,C - Low Value (Bottom 5%)
SKU0156,Tablets_0156,Tablets,278,424.32,117960.96,0.01,96.7,C - Low Value (Bottom 5%)
SKU0047,Peripherals_0047,Peripherals,1861,63.17,117559.37,0.01,96.71,C - Low Value (Bottom 5%)
SKU0181,Laptops_0181,Laptops,172,680.29,117009.88,0.01,96.72,C - Low Value (Bottom 5%)
SKU0147,Components_0147,Components,2625,44.44,116655.0,0.01,96.74,C - Low Value (Bottom 5%)
SKU0146,Wearables_0146,Wearables,2974,39.16,116461.84,0.01,96.75,C - Low Value (Bottom 5%)
SKU0131,Accessories_0131,Accessories,2656,43.7,116067.2,0.01,96.76,C - Low Value (Bottom 5%)
SKU0097,Laptops_0097,Laptops,161,718.31,115647.91,0.01,96.78,C - Low Value (Bottom 5%)
SKU0056,Peripherals_0056,Peripherals,1684,68.48,115320.32,0.01,96.79,C - Low Value (Bottom 5%)
SKU0200,Components_0200,Components,3416,33.73,115221.68,0.01,96.8,C - Low Value (Bottom 5%)
SKU0045,Accessories_0045,Accessories,1682,68.5,115217.0,0.01,96.81,C - Low Value (Bottom 5%)
SKU0026,Wearables_0026,Wearables,1631,70.49,114969.19,0.01,96.83,C - Low Value (Bottom 5%)
SKU0087,Components_0087,Components,2297,49.85,114505.45,0.01,96.84,C - Low Value (Bottom 5%)
SKU0131,Accessories_0131,Accessories,2618,43.7,114406.6,0.01,96.85,C - Low Value (Bottom 5%)
SKU0055,Accessories_0055,Accessories,4416,25.78,113844.48,0.01,96.86,C - Low Value (Bottom 5%)
SKU0114,Components_0114,Components,4098,27.77,113801.46,0.01,96.88,C - Low Value (Bottom 5%)
SKU0028,Components_0028,Components,2608,43.63,113787.04,0.01,96.89,C - Low Value (Bottom 5%)
SKU0093,Accessories_0093,Accessories,1916,59.27,113561.32,0.01,96.9,C - Low Value (Bottom 5%)
SKU0115,Tablets_0115,Tablets,224,506.59,113476.16,0.01,96.91,C - Low Value (Bottom 5%)
SKU0114,Components_0114,Components,4086,27.77,113468.22,0.01,96.93,C - Low Value (Bottom 5%)
SKU0171,Wearables_0171,Wearables,2200,51.57,113454.0,0.01,96.94,C - Low Value (Bottom 5%)
SKU0029,Wearables_0029,Wearables,4413,25.69,113369.97,0.01,96.95,C - Low Value (Bottom 5%)
SKU0170,Components_0170,Components,3257,34.77,113245.89,0.01,96.97,C - Low Value (Bottom 5%)
SKU0153,Components_0153,Components,2716,41.68,113202.88,0.01,96.98,C - Low Value (Bottom 5%)
SKU0040,Components_0040,Components,4661,24.27,113122.47,0.01,96.99,C - Low Value (Bottom 5%)
SKU0064,Accessories_0064,Accessories,2598,43.48,112961.04,0.01,97.0,C - Low Value (Bottom 5%)
SKU0088,Components_0088,Components,4460,25.27,112704.2,0.01,97.02,C - Low Value (Bottom 5%)
SKU0106,Laptops_0106,Laptops,197,571.73,112630.81,0.01,97.03,C - Low Value (Bottom 5%)
SKU0131,Accessories_0131,Accessories,2556,43.7,111697.2,0.01,97.04,C - Low Value (Bottom 5%)
SKU0171,Wearables_0171,Wearables,2163,51.57,111545.91,0.01,97.05,C - Low Value (Bottom 5%)
SKU0114,Components_0114,Components,3975,27.77,110385.75,0.01,97.06,C - Low Value (Bottom 5%)
SKU0065,Wearables_0065,Wearables,1420,77.58,110163.6,0.01,97.08,C - Low Value (Bottom 5%)
SKU0170,Components_0170,Components,3166,34.77,110081.82,0.01,97.09,C - Low Value (Bottom 5%)
SKU0077,Components_0077,Components,2263,48.64,110072.32,0.01,97.1,C - Low Value (Bottom 5%)
SKU0064,Accessories_0064,Accessories,2531,43.48,110047.88,0.01,97.11,C - Low Value (Bottom 5%)
SKU0082,Smartphones_0082,Smartphones,313,351.19,109922.47,0.01,97.13,C - Low Value (Bottom 5%)
SKU0200,Components_0200,Components,3254,33.73,109757.42,0.01,97.14,C - Low Value (Bottom 5%)
SKU0153,Components_0153,Components,2631,41.68,109660.08,0.01,97.15,C - Low Value (Bottom 5%)
SKU0080,Peripherals_0080,Peripherals,2149,51.01,109620.49,0.01,97.16,C - Low Value (Bottom 5%)
SKU0143,Wearables_0143,Wearables,1581,69.3,109563.3,0.01,97.17,C - Low Value (Bottom 5%)
SKU0112,Wearables_0112,Wearables,1879,58.15,109263.85,0.01,97.19,C - Low Value (Bottom 5%)
SKU0115,Tablets_0115,Tablets,215,506.59,108916.85,0.01,97.2,C - Low Value (Bottom 5%)
SKU0185,Components_0185,Components,2407,45.25,108916.75,0.01,97.21,C - Low Value (Bottom 5%)
SKU0149,Peripherals_0149,Peripherals,2536,42.65,108160.4,0.01,97.22,C - Low Value (Bottom 5%)
SKU0028,Components_0028,Components,2475,43.63,107984.25,0.01,97.23,C - Low Value (Bottom 5%)
SKU0132,Smartphones_0132,Smartphones,481,223.6,107551.6,0.01,97.25,C - Low Value (Bottom 5%)
SKU0094,Components_0094,Components,2621,40.84,107041.64,0.01,97.26,C - Low Value (Bottom 5%)
SKU0028,Components_0028,Components,2453,43.63,107024.39,0.01,97.27,C - Low Value (Bottom 5%)
SKU0081,Accessories_0081,Accessories,1711,62.53,106988.83,0.01,97.28,C - Low Value (Bottom 5%)
SKU0196,Components_0196,Components,4774,22.26,106269.24,0.01,97.29,C - Low Value (Bottom 5%)
SKU0065,Wearables_0065,Wearables,1369,77.58,106207.02,0.01,97.31,C - Low Value (Bottom 5%)
SKU0043,Tablets_0043,Tablets,168,631.5,106092.0,0.01,97.32,C - Low Value (Bottom 5%)
SKU0008,Accessories_0008,Accessories,2779,38.05,105740.95,0.01,97.33,C - Low Value (Bottom 5%)
SKU0185,Components_0185,Components,2331,45.25,105477.75,0.01,97.34,C - Low Value (Bottom 5%)
SKU0183,Tablets_0183,Tablets,148,710.38,105136.24,0.01,97.35,C - Low Value (Bottom 5%)
SKU0065,Wearables_0065,Wearables,1355,77.58,105120.9,0.01,97.36,C - Low Value (Bottom 5%)
SKU0127,Accessories_0127,Accessories,1321,79.47,104979.87,0.01,97.38,C - Low Value (Bottom 5%)
SKU0016,Wearables_0016,Wearables,1312,79.39,104159.68,0.01,97.39,C - Low Value (Bottom 5%)
SKU0165,Tablets_0165,Tablets,567,183.54,104067.18,0.01,97.4,C - Low Value (Bottom 5%)
SKU0096,Wearables_0096,Wearables,4828,21.52,103898.56,0.01,97.41,C - Low Value (Bottom 5%)
SKU0159,Accessories_0159,Accessories,1773,58.59,103880.07,0.01,97.42,C - Low Value (Bottom 5%)
SKU0118,Accessories_0118,Accessories,2349,44.13,103661.37,0.01,97.43,C - Low Value (Bottom 5%)
SKU0109,Accessories_0109,Accessories,1192,86.57,103191.44,0.01,97.44,C - Low Value (Bottom 5%)
SKU0147,Components_0147,Components,2321,44.44,103145.24,0.01,97.46,C - Low Value (Bottom 5%)
SKU0096,Wearables_0096,Wearables,4789,21.52,103059.28,0.01,97.47,C - Low Value (Bottom 5%)
SKU0162,Tablets_0162,Tablets,474,217.01,102862.74,0.01,97.48,C - Low Value (Bottom 5%)
SKU0007,Accessories_0007,Accessories,2073,49.61,102841.53,0.01,97.49,C - Low Value (Bottom 5%)
SKU0196,Components_0196,Components,4620,22.26,102841.2,0.01,97.5,C - Low Value (Bottom 5%)
SKU0114,Components_0114,Components,3701,27.77,102776.77,0.01,97.51,C - Low Value (Bottom 5%)
SKU0096,Wearables_0096,Wearables,4770,21.52,102650.4,0.01,97.52,C - Low Value (Bottom 5%)
SKU0200,Components_0200,Components,3028,33.73,102134.44,0.01,97.54,C - Low Value (Bottom 5%)
SKU0104,Laptops_0104,Laptops,250,408.16,102040.0,0.01,97.55,C - Low Value (Bottom 5%)
SKU0147,Components_0147,Components,2293,44.44,101900.92,0.01,97.56,C - Low Value (Bottom 5%)
SKU0048,Smartphones_0048,Smartphones,148,688.11,101840.28,0.01,97.57,C - Low Value (Bottom 5%)
SKU0167,Tablets_0167,Tablets,240,424.15,101796.0,0.01,97.58,C - Low Value (Bottom 5%)
SKU0112,Wearables_0112,Wearables,1746,58.15,101529.9,0.01,97.59,C - Low Value (Bottom 5%)
SKU0141,Peripherals_0141,Peripherals,1676,60.37,101180.12,0.01,97.6,C - Low Value (Bottom 5%)
SKU0159,Accessories_0159,Accessories,1726,58.59,101126.34,0.01,97.61,C - Low Value (Bottom 5%)
SKU0029,Wearables_0029,Wearables,3929,25.69,100936.01,0.01,97.63,C - Low Value (Bottom 5%)
SKU0118,Accessories_0118,Accessories,2281,44.13,100660.53,0.01,97.64,C - Low Value (Bottom 5%)
SKU0197,Tablets_0197,Tablets,666,150.67,100346.22,0.01,97.65,C - Low Value (Bottom 5%)
SKU0178,Wearables_0178,Wearables,3239,30.75,99599.25,0.01,97.66,C - Low Value (Bottom 5%)
SKU0075,Accessories_0075,Accessories,4799,20.69,99291.31,0.01,97.67,C - Low Value (Bottom 5%)
SKU0125,Accessories_0125,Accessories,1620,61.29,99289.8,0.01,97.68,C - Low Value (Bottom 5%)
SKU0178,Wearables_0178,Wearables,3225,30.75,99168.75,0.01,97.69,C - Low Value (Bottom 5%)
SKU0103,Wearables_0103,Wearables,1380,71.84,99139.2,0.01,97.7,C - Low Value (Bottom 5%)
SKU0025,Components_0025,Components,4818,20.53,98913.54,0.01,97.71,C - Low Value (Bottom 5%)
SKU0163,Wearables_0163,Wearables,1726,56.92,98243.92,0.01,97.72,C - Low Value (Bottom 5%)
SKU0025,Components_0025,Components,4747,20.53,97455.91,0.01,97.74,C - Low Value (Bottom 5%)
SKU0049,Accessories_0049,Accessories,2065,47.02,97096.3,0.01,97.75,C - Low Value (Bottom 5%)
SKU0159,Accessories_0159,Accessories,1652,58.59,96790.68,0.01,97.76,C - Low Value (Bottom 5%)
SKU0166,Components_0166,Components,3674,26.29,96589.46,0.01,97.77,C - Low Value (Bottom 5%)
SKU0075,Accessories_0075,Accessories,4656,20.69,96332.64,0.01,97.78,C - Low Value (Bottom 5%)
