sku_id,product_name,category,warehouse_id,quantity_on_hand,total_value,last_sale_date,days_since_last_sale,units_sold_last_90days,days_of_inventory,inventory_status
SKU0097,Laptops_0097,Laptops,WH04,3960,2844507.6,2025-12-31,39.57349178241566,5115,70.0,Normal
SKU0126,Accessories_0126,Accessories,WH05,4687,239646.31,2025-12-31,39.57349178241566,5989,70.0,Normal
SKU0166,Components_0166,Components,WH05,1977,51975.33,2025-12-31,39.57349178241566,2544,70.0,Normal
SKU0025,Components_0025,Components,WH14,2222,45617.66,2025-12-31,39.57349178241566,2862,70.0,Normal
SKU0136,Smartphones_0136,Smartphones,WH06,4391,2081070.54,2025-12-31,39.57349178241566,5666,70.0,Normal
SKU0156,Tablets_0156,Tablets,WH11,2194,930958.08,2025-12-31,39.57349178241566,2856,69.0,Normal
SKU0188,Smartphones_0188,Smartphones,WH11,2471,1864517.76,2025-12-31,39.57349178241566,3203,69.0,Normal
SKU0044,Tablets_0044,Tablets,WH01,2676,1810501.32,2025-12-31,39.57349178241566,3477,69.0,Normal
SKU0103,Wearables_0103,Wearables,WH07,2570,184628.8,2025-12-31,39.57349178241566,3371,69.0,Normal
SKU0132,Smartphones_0132,Smartphones,WH12,2561,572639.6,2025-12-31,39.57349178241566,3352,69.0,Normal
SKU0139,Laptops_0139,Laptops,WH15,3189,913457.16,2025-12-31,39.57349178241566,4165,69.0,Normal
SKU0047,Peripherals_0047,Peripherals,WH01,996,62917.32,2025-12-31,39.57349178241566,1290,69.0,Normal
SKU0087,Components_0087,Components,WH09,1577,78613.45,2025-12-31,39.57349178241566,2057,69.0,Normal
SKU0025,Components_0025,Components,WH07,2195,45063.35,2025-12-31,39.57349178241566,2862,69.0,Normal
SKU0122,Tablets_0122,Tablets,WH06,2668,1342831.08,2025-12-31,39.57349178241566,3550,68.0,Normal
SKU0060,Laptops_0060,Laptops,WH09,2081,576978.06,2025-12-31,39.57349178241566,2736,68.0,Normal
SKU0098,Components_0098,Components,WH11,2417,49621.01,2025-12-31,39.57349178241566,3202,68.0,Normal
SKU0077,Components_0077,Components,WH12,2658,129285.12,2025-12-31,39.57349178241566,3517,68.0,Normal
SKU0183,Tablets_0183,Tablets,WH15,2997,2129008.86,2025-12-31,39.57349178241566,3950,68.0,Normal
SKU0112,Wearables_0112,Wearables,WH06,2851,165785.65,2025-12-31,39.57349178241566,3814,67.0,Normal
SKU0126,Accessories_0126,Accessories,WH03,4460,228039.8,2025-12-31,39.57349178241566,5989,67.0,Normal
SKU0090,Tablets_0090,Tablets,WH02,1252,881307.84,2025-12-31,39.57349178241566,1675,67.0,Normal
SKU0019,Accessories_0019,Accessories,WH04,4900,458983.0,2025-12-31,39.57349178241566,6607,67.0,Normal
SKU0185,Components_0185,Components,WH02,2407,108916.75,2025-12-31,39.57349178241566,3234,67.0,Normal
SKU0187,Laptops_0187,Laptops,WH09,2362,1687176.6,2025-12-31,39.57349178241566,3191,67.0,Normal
SKU0075,Accessories_0075,Accessories,WH11,4799,99291.31,2025-12-31,39.57349178241566,6436,67.0,Normal
SKU0005,Peripherals_0005,Peripherals,WH07,3062,247011.54,2025-12-31,39.57349178241566,4114,67.0,Normal
SKU0046,Tablets_0046,Tablets,WH04,3035,640658.15,2025-12-31,39.57349178241566,4051,67.0,Normal
SKU0197,Tablets_0197,Tablets,WH15,2434,366730.78,2025-12-31,39.57349178241566,3261,67.0,Normal
SKU0177,Laptops_0177,Laptops,WH05,3667,2704119.14,2025-12-31,39.57349178241566,4907,67.0,Normal
SKU0177,Laptops_0177,Laptops,WH15,3635,2680521.7,2025-12-31,39.57349178241566,4907,67.0,Normal
SKU0076,Smartphones_0076,Smartphones,WH12,4479,1763247.93,2025-12-31,39.57349178241566,6026,67.0,Normal
SKU0136,Smartphones_0136,Smartphones,WH05,4244,2011401.36,2025-12-31,39.57349178241566,5666,67.0,Normal
SKU0170,Components_0170,Components,WH12,1187,41271.99,2025-12-31,39.57349178241566,1607,66.0,Normal
SKU0089,Tablets_0089,Tablets,WH13,2880,1102492.8,2025-12-31,39.57349178241566,3942,66.0,Normal
SKU0094,Components_0094,Components,WH15,2621,107041.64,2025-12-31,39.57349178241566,3587,66.0,Normal
SKU0187,Laptops_0187,Laptops,WH11,2327,1662176.1,2025-12-31,39.57349178241566,3191,66.0,Normal
SKU0114,Components_0114,Components,WH14,2625,72896.25,2025-12-31,39.57349178241566,3556,66.0,Normal
SKU0076,Smartphones_0076,Smartphones,WH02,4394,1729785.98,2025-12-31,39.57349178241566,6026,66.0,Normal
SKU0106,Laptops_0106,Laptops,WH13,1663,950786.99,2025-12-31,39.57349178241566,2304,65.0,Normal
SKU0128,Laptops_0128,Laptops,WH09,3622,2801254.8,2025-12-31,39.57349178241566,5014,65.0,Normal
SKU0035,Components_0035,Components,WH12,2692,40622.28,2025-12-31,39.57349178241566,3729,65.0,Normal
SKU0079,Smartphones_0079,Smartphones,WH01,3427,1911957.57,2025-12-31,39.57349178241566,4718,65.0,Normal
SKU0185,Components_0185,Components,WH14,2331,105477.75,2025-12-31,39.57349178241566,3234,65.0,Normal
SKU0153,Components_0153,Components,WH15,1175,48974.0,2025-12-31,39.57349178241566,1628,65.0,Normal
SKU0039,Smartphones_0039,Smartphones,WH12,4674,3722654.04,2025-12-31,39.57349178241566,6505,65.0,Normal
SKU0075,Accessories_0075,Accessories,WH02,4656,96332.64,2025-12-31,39.57349178241566,6436,65.0,Normal
SKU0046,Tablets_0046,Tablets,WH05,2929,618282.61,2025-12-31,39.57349178241566,4051,65.0,Normal
SKU0162,Tablets_0162,Tablets,WH11,1657,359585.57,2025-12-31,39.57349178241566,2286,65.0,Normal
SKU0059,Smartphones_0059,Smartphones,WH09,3279,1468532.94,2025-12-31,39.57349178241566,4559,65.0,Normal
SKU0097,Laptops_0097,Laptops,WH14,3644,2617521.64,2025-12-31,39.57349178241566,5115,64.0,Normal
SKU0109,Accessories_0109,Accessories,WH11,3311,286633.27,2025-12-31,39.57349178241566,4673,64.0,Normal
SKU0068,Laptops_0068,Laptops,WH03,3050,1651849.5,2025-12-31,39.57349178241566,4288,64.0,Normal
SKU0126,Accessories_0126,Accessories,WH01,4250,217302.5,2025-12-31,39.57349178241566,5989,64.0,Normal
SKU0017,Laptops_0017,Laptops,WH01,4113,700978.59,2025-12-31,39.57349178241566,5756,64.0,Normal
SKU0043,Tablets_0043,Tablets,WH07,966,610029.0,2025-12-31,39.57349178241566,1353,64.0,Normal
SKU0028,Components_0028,Components,WH12,2608,113787.04,2025-12-31,39.57349178241566,3673,64.0,Normal
SKU0157,Tablets_0157,Tablets,WH06,2544,494451.84,2025-12-31,39.57349178241566,3568,64.0,Normal
SKU0149,Peripherals_0149,Peripherals,WH01,2113,90119.45,2025-12-31,39.57349178241566,2985,64.0,Normal
SKU0076,Smartphones_0076,Smartphones,WH15,4288,1688056.96,2025-12-31,39.57349178241566,6026,64.0,Normal
SKU0057,Laptops_0057,Laptops,WH02,2410,1149666.4,2025-12-31,39.57349178241566,3377,64.0,Normal
SKU0029,Wearables_0029,Wearables,WH10,835,21451.15,2025-12-31,39.57349178241566,1178,64.0,Normal
SKU0155,Accessories_0155,Accessories,WH09,3738,250371.24,2025-12-31,39.57349178241566,5304,63.0,Normal
SKU0188,Smartphones_0188,Smartphones,WH05,2245,1693987.2,2025-12-31,39.57349178241566,3203,63.0,Normal
SKU0149,Peripherals_0149,Peripherals,WH07,2097,89437.05,2025-12-31,39.57349178241566,2985,63.0,Normal
SKU0059,Smartphones_0059,Smartphones,WH02,3214,1439422.04,2025-12-31,39.57349178241566,4559,63.0,Normal
SKU0004,Smartphones_0004,Smartphones,WH08,2569,871661.7,2025-12-31,39.57349178241566,3688,63.0,Normal
SKU0054,Components_0054,Components,WH09,2199,22891.59,2025-12-31,39.57349178241566,3197,62.0,Normal
SKU0110,Laptops_0110,Laptops,WH06,4286,693731.96,2025-12-31,39.57349178241566,6201,62.0,Normal
SKU0156,Tablets_0156,Tablets,WH01,1961,832091.52,2025-12-31,39.57349178241566,2856,62.0,Normal
SKU0109,Accessories_0109,Accessories,WH02,3199,276937.43,2025-12-31,39.57349178241566,4673,62.0,Normal
SKU0167,Tablets_0167,Tablets,WH11,1790,759228.5,2025-12-31,39.57349178241566,2579,62.0,Normal
SKU0089,Tablets_0089,Tablets,WH03,2707,1036266.67,2025-12-31,39.57349178241566,3942,62.0,Normal
SKU0063,Components_0063,Components,WH02,2305,40775.45,2025-12-31,39.57349178241566,3330,62.0,Normal
SKU0072,Components_0072,Components,WH12,2574,39897.0,2025-12-31,39.57349178241566,3711,62.0,Normal
SKU0037,Peripherals_0037,Peripherals,WH08,1384,87316.56,2025-12-31,39.57349178241566,2006,62.0,Normal
SKU0065,Wearables_0065,Wearables,WH15,2745,212957.1,2025-12-31,39.57349178241566,3972,62.0,Normal
SKU0114,Components_0114,Components,WH11,2460,68314.2,2025-12-31,39.57349178241566,3556,62.0,Normal
SKU0031,Smartphones_0031,Smartphones,WH08,3690,1792638.9,2025-12-31,39.57349178241566,5315,62.0,Normal
SKU0057,Laptops_0057,Laptops,WH12,2330,1111503.2,2025-12-31,39.57349178241566,3377,62.0,Normal
SKU0136,Smartphones_0136,Smartphones,WH14,3891,1844100.54,2025-12-31,39.57349178241566,5666,62.0,Normal
SKU0004,Smartphones_0004,Smartphones,WH02,2534,859786.2,2025-12-31,39.57349178241566,3688,62.0,Normal
SKU0152,Accessories_0152,Accessories,WH03,4316,94520.4,2025-12-31,39.57349178241566,6228,62.0,Normal
SKU0118,Accessories_0118,Accessories,WH01,4215,186007.95,2025-12-31,39.57349178241566,6079,62.0,Normal
SKU0161,Tablets_0161,Tablets,WH13,2063,925853.77,2025-12-31,39.57349178241566,3014,62.0,Normal
SKU0023,Smartphones_0023,Smartphones,WH11,3799,1567049.51,2025-12-31,39.57349178241566,5578,61.0,Normal
SKU0097,Laptops_0097,Laptops,WH08,3452,2479606.12,2025-12-31,39.57349178241566,5115,61.0,Normal
SKU0081,Accessories_0081,Accessories,WH11,4301,268941.53,2025-12-31,39.57349178241566,6334,61.0,Normal
SKU0036,Wearables_0036,Wearables,WH14,1844,138078.72,2025-12-31,39.57349178241566,2730,61.0,Normal
SKU0172,Wearables_0172,Wearables,WH09,2227,24162.95,2025-12-31,39.57349178241566,3268,61.0,Normal
SKU0089,Tablets_0089,Tablets,WH10,2683,1027079.23,2025-12-31,39.57349178241566,3942,61.0,Normal
SKU0187,Laptops_0187,Laptops,WH05,2159,1542173.7,2025-12-31,39.57349178241566,3191,61.0,Normal
SKU0085,Laptops_0085,Laptops,WH03,3303,1771002.54,2025-12-31,39.57349178241566,4883,61.0,Normal
SKU0039,Smartphones_0039,Smartphones,WH15,4383,3490884.18,2025-12-31,39.57349178241566,6505,61.0,Normal
SKU0028,Components_0028,Components,WH10,2475,107984.25,2025-12-31,39.57349178241566,3673,61.0,Normal
SKU0001,Wearables_0001,Wearables,WH14,2035,166239.15,2025-12-31,39.57349178241566,2995,61.0,Normal
SKU0031,Smartphones_0031,Smartphones,WH13,3576,1737256.56,2025-12-31,39.57349178241566,5315,61.0,Normal
SKU0157,Tablets_0157,Tablets,WH02,2436,473460.96,2025-12-31,39.57349178241566,3568,61.0,Normal
SKU0182,Components_0182,Components,WH12,2046,18659.52,2025-12-31,39.57349178241566,3021,61.0,Normal
SKU0115,Tablets_0115,Tablets,WH15,2506,1269514.54,2025-12-31,39.57349178241566,3683,61.0,Normal
SKU0128,Laptops_0128,Laptops,WH10,3348,2589343.2,2025-12-31,39.57349178241566,5014,60.0,Normal
SKU0082,Smartphones_0082,Smartphones,WH14,3113,1093254.47,2025-12-31,39.57349178241566,4682,60.0,Normal
SKU0044,Tablets_0044,Tablets,WH08,2327,1574378.39,2025-12-31,39.57349178241566,3477,60.0,Normal
SKU0039,Smartphones_0039,Smartphones,WH06,4349,3463804.54,2025-12-31,39.57349178241566,6505,60.0,Normal
SKU0021,Laptops_0021,Laptops,WH03,1487,635870.94,2025-12-31,39.57349178241566,2225,60.0,Normal
SKU0028,Components_0028,Components,WH05,2453,107024.39,2025-12-31,39.57349178241566,3673,60.0,Normal
SKU0141,Peripherals_0141,Peripherals,WH02,1275,76971.75,2025-12-31,39.57349178241566,1915,60.0,Normal
SKU0139,Laptops_0139,Laptops,WH06,2759,790287.96,2025-12-31,39.57349178241566,4165,60.0,Normal
SKU0140,Laptops_0140,Laptops,WH08,1557,300049.47,2025-12-31,39.57349178241566,2338,60.0,Normal
SKU0029,Wearables_0029,Wearables,WH09,788,20243.72,2025-12-31,39.57349178241566,1178,60.0,Normal
SKU0027,Peripherals_0027,Peripherals,WH03,1246,57178.94,2025-12-31,39.57349178241566,1857,60.0,Normal
SKU0198,Wearables_0198,Wearables,WH06,1595,91600.85,2025-12-31,39.57349178241566,2434,59.0,Normal
SKU0110,Laptops_0110,Laptops,WH13,4061,657313.46,2025-12-31,39.57349178241566,6201,59.0,Normal
SKU0122,Tablets_0122,Tablets,WH11,2341,1178248.71,2025-12-31,39.57349178241566,3550,59.0,Normal
SKU0014,Accessories_0014,Accessories,WH09,3758,149493.24,2025-12-31,39.57349178241566,5778,59.0,Normal
SKU0076,Smartphones_0076,Smartphones,WH08,3928,1546335.76,2025-12-31,39.57349178241566,6026,59.0,Normal
SKU0008,Accessories_0008,Accessories,WH01,3905,148585.25,2025-12-31,39.57349178241566,6039,58.0,Normal
SKU0104,Laptops_0104,Laptops,WH08,3527,1439580.32,2025-12-31,39.57349178241566,5462,58.0,Normal
SKU0001,Wearables_0001,Wearables,WH15,1934,157988.46,2025-12-31,39.57349178241566,2995,58.0,Normal
SKU0077,Components_0077,Components,WH05,2263,110072.32,2025-12-31,39.57349178241566,3517,58.0,Normal
SKU0023,Smartphones_0023,Smartphones,WH06,3554,1465989.46,2025-12-31,39.57349178241566,5578,57.0,Normal
SKU0122,Tablets_0122,Tablets,WH15,2234,1124394.54,2025-12-31,39.57349178241566,3550,57.0,Normal
SKU0081,Accessories_0081,Accessories,WH07,3995,249807.35,2025-12-31,39.57349178241566,6334,57.0,Normal
SKU0109,Accessories_0109,Accessories,WH07,2934,253996.38,2025-12-31,39.57349178241566,4673,57.0,Normal
SKU0036,Wearables_0036,Wearables,WH13,1719,128718.72,2025-12-31,39.57349178241566,2730,57.0,Normal
SKU0019,Accessories_0019,Accessories,WH12,4149,388636.83,2025-12-31,39.57349178241566,6607,57.0,Normal
SKU0063,Components_0063,Components,WH15,2109,37308.21,2025-12-31,39.57349178241566,3330,57.0,Normal
SKU0146,Wearables_0146,Wearables,WH12,1718,67276.88,2025-12-31,39.57349178241566,2698,57.0,Normal
SKU0103,Wearables_0103,Wearables,WH02,2126,152731.84,2025-12-31,39.57349178241566,3371,57.0,Normal
SKU0123,Laptops_0123,Laptops,WH01,3543,1302725.67,2025-12-31,39.57349178241566,5548,57.0,Normal
SKU0098,Components_0098,Components,WH02,2026,41593.78,2025-12-31,39.57349178241566,3202,57.0,Normal
SKU0182,Components_0182,Components,WH02,1928,17583.36,2025-12-31,39.57349178241566,3021,57.0,Normal
SKU0177,Laptops_0177,Laptops,WH09,3118,2299275.56,2025-12-31,39.57349178241566,4907,57.0,Normal
SKU0192,Laptops_0192,Laptops,WH07,3707,865547.43,2025-12-31,39.57349178241566,5876,57.0,Normal
SKU0096,Wearables_0096,Wearables,WH05,2437,52444.24,2025-12-31,39.57349178241566,3860,57.0,Normal
SKU0059,Smartphones_0059,Smartphones,WH13,2877,1288493.22,2025-12-31,39.57349178241566,4559,57.0,Normal
SKU0024,Smartphones_0024,Smartphones,WH13,1370,337376.2,2025-12-31,39.57349178241566,2145,57.0,Normal
SKU0152,Accessories_0152,Accessories,WH09,3925,85957.5,2025-12-31,39.57349178241566,6228,57.0,Normal
SKU0115,Tablets_0115,Tablets,WH01,2331,1180861.29,2025-12-31,39.57349178241566,3683,57.0,Normal
SKU0023,Smartphones_0023,Smartphones,WH08,3440,1418965.6,2025-12-31,39.57349178241566,5578,56.0,Normal
SKU0178,Wearables_0178,Wearables,WH02,1175,36131.25,2025-12-31,39.57349178241566,1890,56.0,Normal
SKU0068,Laptops_0068,Laptops,WH04,2660,1440629.4,2025-12-31,39.57349178241566,4288,56.0,Normal
SKU0126,Accessories_0126,Accessories,WH13,3758,192146.54,2025-12-31,39.57349178241566,5989,56.0,Normal
SKU0134,Smartphones_0134,Smartphones,WH15,2931,448472.31,2025-12-31,39.57349178241566,4735,56.0,Normal
SKU0072,Components_0072,Components,WH15,2325,36037.5,2025-12-31,39.57349178241566,3711,56.0,Normal
SKU0141,Peripherals_0141,Peripherals,WH14,1202,72564.74,2025-12-31,39.57349178241566,1915,56.0,Normal
SKU0104,Laptops_0104,Laptops,WH13,3412,1392641.92,2025-12-31,39.57349178241566,5462,56.0,Normal
SKU0163,Wearables_0163,Wearables,WH06,1232,70125.44,2025-12-31,39.57349178241566,1981,56.0,Normal
SKU0195,Laptops_0195,Laptops,WH11,2658,1871418.06,2025-12-31,39.57349178241566,4245,56.0,Normal
SKU0118,Accessories_0118,Accessories,WH09,3782,166899.66,2025-12-31,39.57349178241566,6079,56.0,Normal
SKU0198,Wearables_0198,Wearables,WH09,1475,84709.25,2025-12-31,39.57349178241566,2434,55.0,Normal
SKU0155,Accessories_0155,Accessories,WH06,3270,219024.6,2025-12-31,39.57349178241566,5304,55.0,Normal
SKU0026,Wearables_0026,Wearables,WH11,2265,159659.85,2025-12-31,39.57349178241566,3690,55.0,Normal
SKU0134,Smartphones_0134,Smartphones,WH01,2868,438832.68,2025-12-31,39.57349178241566,4735,55.0,Normal
SKU0016,Wearables_0016,Wearables,WH03,1312,104159.68,2025-12-31,39.57349178241566,2149,55.0,Normal
SKU0005,Peripherals_0005,Peripherals,WH01,2513,202723.71,2025-12-31,39.57349178241566,4114,55.0,Normal
SKU0107,Smartphones_0107,Smartphones,WH10,1308,676105.2,2025-12-31,39.57349178241566,2126,55.0,Normal
SKU0110,Laptops_0110,Laptops,WH15,3687,596777.82,2025-12-31,39.57349178241566,6201,54.0,Normal
SKU0066,Smartphones_0066,Smartphones,WH07,1755,628342.65,2025-12-31,39.57349178241566,2925,54.0,Normal
SKU0018,Wearables_0018,Wearables,WH12,1256,58944.08,2025-12-31,39.57349178241566,2100,54.0,Normal
SKU0112,Wearables_0112,Wearables,WH10,2273,132174.95,2025-12-31,39.57349178241566,3814,54.0,Normal
SKU0147,Components_0147,Components,WH07,1384,61504.96,2025-12-31,39.57349178241566,2318,54.0,Normal
SKU0167,Tablets_0167,Tablets,WH04,1535,651070.25,2025-12-31,39.57349178241566,2579,54.0,Normal
SKU0063,Components_0063,Components,WH08,2007,35503.83,2025-12-31,39.57349178241566,3330,54.0,Normal
SKU0184,Accessories_0184,Accessories,WH03,4614,200893.56,2025-12-31,39.57349178241566,7688,54.0,Normal
SKU0021,Laptops_0021,Laptops,WH09,1333,570017.46,2025-12-31,39.57349178241566,2225,54.0,Normal
SKU0163,Wearables_0163,Wearables,WH14,1187,67564.04,2025-12-31,39.57349178241566,1981,54.0,Normal
SKU0163,Wearables_0163,Wearables,WH09,1181,67222.52,2025-12-31,39.57349178241566,1981,54.0,Normal
SKU0192,Laptops_0192,Laptops,WH13,3533,824920.17,2025-12-31,39.57349178241566,5876,54.0,Normal
SKU0140,Laptops_0140,Laptops,WH07,1395,268830.45,2025-12-31,39.57349178241566,2338,54.0,Normal
SKU0076,Smartphones_0076,Smartphones,WH01,3588,1412487.96,2025-12-31,39.57349178241566,6026,54.0,Normal
SKU0059,Smartphones_0059,Smartphones,WH05,2730,1222657.8,2025-12-31,39.57349178241566,4559,54.0,Normal
SKU0115,Tablets_0115,Tablets,WH14,2199,1113991.41,2025-12-31,39.57349178241566,3683,54.0,Normal
SKU0122,Tablets_0122,Tablets,WH03,2102,1057957.62,2025-12-31,39.57349178241566,3550,53.0,Normal
SKU0081,Accessories_0081,Accessories,WH08,3722,232736.66,2025-12-31,39.57349178241566,6334,53.0,Normal
SKU0134,Smartphones_0134,Smartphones,WH05,2769,423684.69,2025-12-31,39.57349178241566,4735,53.0,Normal
SKU0008,Accessories_0008,Accessories,WH12,3545,134887.25,2025-12-31,39.57349178241566,6039,53.0,Normal
SKU0008,Accessories_0008,Accessories,WH03,3558,135381.9,2025-12-31,39.57349178241566,6039,53.0,Normal
SKU0089,Tablets_0089,Tablets,WH08,2321,888502.01,2025-12-31,39.57349178241566,3942,53.0,Normal
SKU0063,Components_0063,Components,WH07,1960,34672.4,2025-12-31,39.57349178241566,3330,53.0,Normal
SKU0108,Laptops_0108,Laptops,WH14,2320,1835653.6,2025-12-31,39.57349178241566,3933,53.0,Normal
SKU0011,Smartphones_0011,Smartphones,WH10,1268,421749.48,2025-12-31,39.57349178241566,2149,53.0,Normal
SKU0001,Wearables_0001,Wearables,WH05,1776,145081.44,2025-12-31,39.57349178241566,2995,53.0,Normal
SKU0164,Wearables_0164,Wearables,WH14,681,51190.77,2025-12-31,39.57349178241566,1148,53.0,Normal
SKU0157,Tablets_0157,Tablets,WH05,2102,408544.72,2025-12-31,39.57349178241566,3568,53.0,Normal
SKU0046,Tablets_0046,Tablets,WH02,2377,501760.93,2025-12-31,39.57349178241566,4051,53.0,Normal
SKU0098,Components_0098,Components,WH05,1900,39007.0,2025-12-31,39.57349178241566,3202,53.0,Normal
SKU0015,Peripherals_0015,Peripherals,WH09,1870,168019.5,2025-12-31,39.57349178241566,3199,53.0,Normal
SKU0059,Smartphones_0059,Smartphones,WH04,2680,1200264.8,2025-12-31,39.57349178241566,4559,53.0,Normal
SKU0122,Tablets_0122,Tablets,WH14,2070,1041851.7,2025-12-31,39.57349178241566,3550,52.0,Normal
SKU0079,Smartphones_0079,Smartphones,WH09,2724,1519746.84,2025-12-31,39.57349178241566,4718,52.0,Normal
SKU0126,Accessories_0126,Accessories,WH08,3431,175427.03,2025-12-31,39.57349178241566,5989,52.0,Normal
SKU0172,Wearables_0172,Wearables,WH03,1874,20332.9,2025-12-31,39.57349178241566,3268,52.0,Normal
SKU0019,Accessories_0019,Accessories,WH11,3792,355196.64,2025-12-31,39.57349178241566,6607,52.0,Normal
SKU0085,Laptops_0085,Laptops,WH01,2825,1514708.5,2025-12-31,39.57349178241566,4883,52.0,Normal
SKU0163,Wearables_0163,Wearables,WH12,1151,65514.92,2025-12-31,39.57349178241566,1981,52.0,Normal
SKU0136,Smartphones_0136,Smartphones,WH09,3267,1548361.98,2025-12-31,39.57349178241566,5666,52.0,Normal
SKU0161,Tablets_0161,Tablets,WH11,1738,779997.02,2025-12-31,39.57349178241566,3014,52.0,Normal
SKU0155,Accessories_0155,Accessories,WH13,3027,202748.46,2025-12-31,39.57349178241566,5304,51.0,Normal
SKU0155,Accessories_0155,Accessories,WH04,3030,202949.4,2025-12-31,39.57349178241566,5304,51.0,Normal
SKU0079,Smartphones_0079,Smartphones,WH03,2694,1503009.54,2025-12-31,39.57349178241566,4718,51.0,Normal
SKU0068,Laptops_0068,Laptops,WH02,2427,1314438.93,2025-12-31,39.57349178241566,4288,51.0,Normal
SKU0172,Wearables_0172,Wearables,WH12,1852,20094.2,2025-12-31,39.57349178241566,3268,51.0,Normal
SKU0187,Laptops_0187,Laptops,WH15,1806,1290025.8,2025-12-31,39.57349178241566,3191,51.0,Normal
SKU0184,Accessories_0184,Accessories,WH02,4366,190095.64,2025-12-31,39.57349178241566,7688,51.0,Normal
SKU0177,Laptops_0177,Laptops,WH13,2761,2036016.62,2025-12-31,39.57349178241566,4907,51.0,Normal
SKU0082,Smartphones_0082,Smartphones,WH07,2626,922224.94,2025-12-31,39.57349178241566,4682,50.0,Normal
SKU0018,Wearables_0018,Wearables,WH10,1172,55001.96,2025-12-31,39.57349178241566,2100,50.0,Normal
SKU0079,Smartphones_0079,Smartphones,WH02,2606,1453913.46,2025-12-31,39.57349178241566,4718,50.0,Normal
SKU0109,Accessories_0109,Accessories,WH14,2576,223004.32,2025-12-31,39.57349178241566,4673,50.0,Normal
SKU0068,Laptops_0068,Laptops,WH09,2392,1295483.28,2025-12-31,39.57349178241566,4288,50.0,Normal
SKU0170,Components_0170,Components,WH01,899,31258.23,2025-12-31,39.57349178241566,1607,50.0,Normal
SKU0126,Accessories_0126,Accessories,WH04,3321,169802.73,2025-12-31,39.57349178241566,5989,50.0,Normal
SKU0126,Accessories_0126,Accessories,WH10,3341,170825.33,2025-12-31,39.57349178241566,5989,50.0,Normal
SKU0072,Components_0072,Components,WH13,2060,31930.0,2025-12-31,39.57349178241566,3711,50.0,Normal
SKU0037,Peripherals_0037,Peripherals,WH03,1114,70282.26,2025-12-31,39.57349178241566,2006,50.0,Normal
SKU0043,Tablets_0043,Tablets,WH05,751,474256.5,2025-12-31,39.57349178241566,1353,50.0,Normal
SKU0055,Accessories_0055,Accessories,WH03,4416,113844.48,2025-12-31,39.57349178241566,7996,50.0,Normal
SKU0148,Tablets_0148,Tablets,WH13,1559,1069972.88,2025-12-31,39.57349178241566,2872,49.0,Normal
SKU0167,Tablets_0167,Tablets,WH09,1413,599323.95,2025-12-31,39.57349178241566,2579,49.0,Normal
SKU0165,Tablets_0165,Tablets,WH08,1411,258974.94,2025-12-31,39.57349178241566,2591,49.0,Normal
SKU0019,Accessories_0019,Accessories,WH10,3612,338336.04,2025-12-31,39.57349178241566,6607,49.0,Normal
SKU0146,Wearables_0146,Wearables,WH09,1480,57956.8,2025-12-31,39.57349178241566,2698,49.0,Normal
SKU0184,Accessories_0184,Accessories,WH10,4218,183651.72,2025-12-31,39.57349178241566,7688,49.0,Normal
SKU0103,Wearables_0103,Wearables,WH13,1835,131826.4,2025-12-31,39.57349178241566,3371,49.0,Normal
SKU0103,Wearables_0103,Wearables,WH10,1853,133119.52,2025-12-31,39.57349178241566,3371,49.0,Normal
SKU0076,Smartphones_0076,Smartphones,WH06,3248,1278640.16,2025-12-31,39.57349178241566,6026,49.0,Normal
SKU0183,Tablets_0183,Tablets,WH14,2171,1542234.98,2025-12-31,39.57349178241566,3950,49.0,Normal
SKU0023,Smartphones_0023,Smartphones,WH09,2944,1214370.56,2025-12-31,39.57349178241566,5578,48.0,Normal
SKU0081,Accessories_0081,Accessories,WH03,3377,211163.81,2025-12-31,39.57349178241566,6334,48.0,Normal
SKU0079,Smartphones_0079,Smartphones,WH12,2538,1415975.58,2025-12-31,39.57349178241566,4718,48.0,Normal
SKU0079,Smartphones_0079,Smartphones,WH04,2505,1397564.55,2025-12-31,39.57349178241566,4718,48.0,Normal
SKU0026,Wearables_0026,Wearables,WH13,1981,139640.69,2025-12-31,39.57349178241566,3690,48.0,Normal
SKU0134,Smartphones_0134,Smartphones,WH02,2517,385126.17,2025-12-31,39.57349178241566,4735,48.0,Normal
SKU0028,Components_0028,Components,WH15,1967,85820.21,2025-12-31,39.57349178241566,3673,48.0,Normal
SKU0011,Smartphones_0011,Smartphones,WH07,1137,378177.57,2025-12-31,39.57349178241566,2149,48.0,Normal
SKU0197,Tablets_0197,Tablets,WH10,1750,263672.5,2025-12-31,39.57349178241566,3261,48.0,Normal
SKU0015,Peripherals_0015,Peripherals,WH03,1717,154272.45,2025-12-31,39.57349178241566,3199,48.0,Normal
SKU0140,Laptops_0140,Laptops,WH03,1241,239153.11,2025-12-31,39.57349178241566,2338,48.0,Normal
SKU0136,Smartphones_0136,Smartphones,WH02,3049,1445043.06,2025-12-31,39.57349178241566,5666,48.0,Normal
SKU0038,Accessories_0038,Accessories,WH07,4768,334713.6,2025-12-31,39.57349178241566,9120,47.0,Normal
SKU0079,Smartphones_0079,Smartphones,WH07,2471,1378595.61,2025-12-31,39.57349178241566,4718,47.0,Normal
SKU0068,Laptops_0068,Laptops,WH07,2228,1206662.52,2025-12-31,39.57349178241566,4288,47.0,Normal
