sku_id,product_name,category,eoq,reorder_point_optimized,safety_stock_optimized,reorder_point_current,safety_stock_current,rop_difference,safety_stock_difference,potential_savings
SKU0141,Peripherals_0141,Peripherals,270,769,110,1792.0,707.0,-1023.0,-597.0,26547.647129999998
SKU0007,Accessories_0007,Accessories,788,5403,628,1352.0,468.0,4051.0,160.0,26467.48071
SKU0014,Accessories_0014,Accessories,552,4172,430,1575.0,200.0,2597.0,230.0,26345.65752
SKU0047,Peripherals_0047,Peripherals,192,1172,119,1989.0,828.0,-817.0,-709.0,26291.85936
SKU0200,Components_0200,Components,315,1129,131,669.0,666.0,460.0,-535.0,26161.662599999996
SKU0087,Components_0087,Components,287,2098,196,1820.0,584.0,278.0,-388.0,26062.751475
SKU0029,Wearables_0029,Wearables,297,1142,111,1833.0,444.0,-691.0,-333.0,26035.633260000002
SKU0040,Components_0040,Components,379,1929,179,1875.0,326.0,54.0,-147.0,25836.3858
SKU0024,Smartphones_0024,Smartphones,132,3182,241,1276.0,462.0,1906.0,-221.0,25824.54742
SKU0094,Components_0094,Components,427,2534,260,1977.0,904.0,557.0,-644.0,25799.669420000006
SKU0184,Accessories_0184,Accessories,711,3624,449,1815.0,966.0,1809.0,-517.0,25709.17265
SKU0077,Components_0077,Components,455,2820,272,518.0,660.0,2302.0,-388.0,25613.969920000003
SKU0094,Components_0094,Components,427,2534,260,1635.0,293.0,899.0,-33.0,25320.166980000005
SKU0001,Wearables_0001,Wearables,265,1397,175,1325.0,850.0,72.0,-675.0,25191.970649999996
SKU0038,Accessories_0038,Accessories,571,9374,780,1960.0,743.0,7414.0,37.0,25172.386199999997
SKU0028,Components_0028,Components,492,3613,315,822.0,574.0,2791.0,-259.0,25054.78928
SKU0164,Wearables_0164,Wearables,193,573,76,1014.0,523.0,-441.0,-447.0,25053.221375
SKU0094,Components_0094,Components,427,2534,260,849.0,884.0,1685.0,-624.0,24970.699100000005
SKU0045,Accessories_0045,Accessories,670,6580,708,777.0,312.0,5803.0,396.0,24898.0375
SKU0200,Components_0200,Components,315,1129,131,1623.0,717.0,-494.0,-586.0,24806.526119999995
SKU0049,Accessories_0049,Accessories,618,8347,761,611.0,920.0,7736.0,-159.0,24724.71468
SKU0026,Wearables_0026,Wearables,317,2238,250,1632.0,231.0,606.0,19.0,24718.552075
SKU0005,Peripherals_0005,Peripherals,297,1699,226,724.0,898.0,975.0,-672.0,24663.884459999997
SKU0011,Smartphones_0011,Smartphones,127,2883,224,1788.0,548.0,1095.0,-324.0,24636.4227
SKU0170,Components_0170,Components,293,1555,149,1645.0,825.0,-90.0,-676.0,24610.153845000004
SKU0178,Wearables_0178,Wearables,386,1800,169,1569.0,384.0,231.0,-215.0,24513.408000000003
SKU0058,Tablets_0058,Tablets,183,3299,281,1314.0,794.0,1985.0,-513.0,24481.63585
SKU0178,Wearables_0178,Wearables,386,1800,169,1614.0,225.0,186.0,-56.0,24476.16975
SKU0194,Laptops_0194,Laptops,129,2046,187,955.0,742.0,1091.0,-555.0,24458.1636
SKU0008,Accessories_0008,Accessories,584,5756,531,1947.0,809.0,3809.0,-278.0,24274.910699999997
SKU0147,Components_0147,Components,311,1786,184,821.0,242.0,965.0,-58.0,24274.66118
SKU0166,Components_0166,Components,433,1788,186,1816.0,535.0,-28.0,-349.0,24260.1491
SKU0198,Wearables_0198,Wearables,331,1359,167,1058.0,822.0,301.0,-655.0,24146.67322
SKU0146,Wearables_0146,Wearables,437,1439,172,1313.0,260.0,126.0,-88.0,24124.341779999995
SKU0047,Peripherals_0047,Peripherals,192,1172,119,1411.0,546.0,-239.0,-427.0,24122.85424
SKU0168,Tablets_0168,Tablets,76,1426,134,697.0,760.0,729.0,-626.0,24115.369599999998
SKU0157,Tablets_0157,Tablets,210,3353,308,1034.0,684.0,2319.0,-376.0,24112.69032
SKU0103,Wearables_0103,Wearables,328,3397,312,873.0,530.0,2524.0,-218.0,24062.808000000005
SKU0184,Accessories_0184,Accessories,711,3624,449,1128.0,930.0,2496.0,-481.0,24035.495049999998
SKU0080,Peripherals_0080,Peripherals,352,1219,151,1462.0,955.0,-243.0,-804.0,23988.57472
SKU0176,Tablets_0176,Tablets,60,1634,127,615.0,566.0,1019.0,-439.0,23880.25728
SKU0056,Peripherals_0056,Peripherals,222,867,114,588.0,272.0,279.0,-158.0,23879.044480000004
SKU0170,Components_0170,Components,293,1555,149,1439.0,401.0,116.0,-252.0,23853.941115000005
SKU0143,Wearables_0143,Wearables,251,768,106,1707.0,567.0,-939.0,-461.0,23803.96095
SKU0118,Accessories_0118,Accessories,632,4265,448,827.0,215.0,3438.0,233.0,23605.35765
SKU0112,Wearables_0112,Wearables,353,3644,312,647.0,775.0,2997.0,-463.0,23555.489225
SKU0153,Components_0153,Components,299,1684,154,749.0,545.0,935.0,-391.0,23133.963
SKU0184,Accessories_0184,Accessories,711,3624,449,1193.0,882.0,2431.0,-433.0,23036.687449999998
SKU0029,Wearables_0029,Wearables,297,1142,111,1267.0,915.0,-125.0,-804.0,23001.747020000003
SKU0007,Accessories_0007,Accessories,788,5403,628,1823.0,769.0,3580.0,-141.0,22922.796599999998
SKU0178,Wearables_0178,Wearables,386,1800,169,1975.0,402.0,-175.0,-233.0,22917.483
SKU0143,Wearables_0143,Wearables,251,768,106,1439.0,541.0,-671.0,-435.0,22916.78235
SKU0200,Components_0200,Components,315,1129,131,913.0,371.0,216.0,-240.0,22916.027079999996
SKU0146,Wearables_0146,Wearables,437,1439,172,1731.0,223.0,-292.0,-51.0,22841.695139999996
SKU0173,Accessories_0173,Accessories,491,7160,704,1836.0,831.0,5324.0,-127.0,22825.26348
SKU0125,Accessories_0125,Accessories,634,5457,624,812.0,465.0,4645.0,159.0,22791.544560000002
SKU0081,Accessories_0081,Accessories,483,5423,516,1268.0,296.0,4155.0,220.0,22775.426959999997
SKU0088,Components_0088,Components,519,3604,308,1640.0,388.0,1964.0,-80.0,22663.538485
SKU0019,Accessories_0019,Accessories,399,3179,383,1755.0,258.0,1424.0,125.0,22627.861900000004
SKU0173,Accessories_0173,Accessories,491,7160,704,651.0,289.0,6509.0,415.0,22589.484039999996
SKU0077,Components_0077,Components,455,2820,272,1881.0,289.0,939.0,-17.0,22580.293120000002
SKU0149,Peripherals_0149,Peripherals,348,2458,230,984.0,578.0,1474.0,-348.0,22277.801
SKU0153,Components_0153,Components,299,1684,154,1076.0,905.0,608.0,-751.0,22228.2566
SKU0125,Accessories_0125,Accessories,634,5457,624,730.0,431.0,4727.0,193.0,22193.84448
SKU0085,Laptops_0085,Laptops,131,5236,454,1302.0,945.0,3934.0,-491.0,22175.064350000008
SKU0046,Tablets_0046,Tablets,213,4248,372,577.0,452.0,3671.0,-80.0,22115.371575
SKU0093,Accessories_0093,Accessories,637,6207,710,1664.0,967.0,4543.0,-257.0,21998.949550000005
SKU0134,Smartphones_0134,Smartphones,257,6756,498,1726.0,443.0,5030.0,55.0,21990.291179999997
SKU0184,Accessories_0184,Accessories,711,3624,449,752.0,387.0,2872.0,62.0,21943.398049999996
SKU0114,Components_0114,Components,512,2360,254,1284.0,411.0,1076.0,-157.0,21934.773210000003
SKU0146,Wearables_0146,Wearables,437,1439,172,1340.0,879.0,99.0,-707.0,21926.40846
SKU0125,Accessories_0125,Accessories,634,5457,624,503.0,528.0,4954.0,96.0,21855.52368
SKU0087,Components_0087,Components,287,2098,196,687.0,928.0,1411.0,-732.0,21760.646624999998
SKU0008,Accessories_0008,Accessories,584,5756,531,885.0,895.0,4871.0,-364.0,21541.817249999996
SKU0008,Accessories_0008,Accessories,584,5756,531,959.0,256.0,4797.0,275.0,21439.424699999996
SKU0040,Components_0040,Components,379,1929,179,701.0,793.0,1228.0,-614.0,21249.93828
SKU0154,Wearables_0154,Wearables,299,730,81,536.0,765.0,194.0,-684.0,21201.8652
SKU0178,Wearables_0178,Wearables,386,1800,169,1409.0,386.0,391.0,-217.0,21167.28525
SKU0094,Components_0094,Components,427,2534,260,1868.0,734.0,666.0,-474.0,21142.806740000004
SKU0036,Wearables_0036,Wearables,305,2562,222,1985.0,671.0,577.0,-449.0,21115.149120000002
SKU0009,Accessories_0009,Accessories,456,5780,630,1728.0,229.0,4052.0,401.0,21084.649999999998
SKU0147,Components_0147,Components,311,1786,184,1365.0,252.0,421.0,-68.0,21045.82854
SKU0088,Components_0088,Components,519,3604,308,1729.0,804.0,1875.0,-496.0,20754.693225000003
SKU0147,Components_0147,Components,311,1786,184,1284.0,306.0,502.0,-122.0,20748.43606
SKU0146,Wearables_0146,Wearables,437,1439,172,1035.0,907.0,404.0,-735.0,20712.25266
SKU0118,Accessories_0118,Accessories,632,4265,448,1451.0,520.0,2814.0,-72.0,20643.5727
SKU0153,Components_0153,Components,299,1684,154,1287.0,834.0,397.0,-680.0,20613.364999999998
SKU0171,Wearables_0171,Wearables,253,887,112,1233.0,880.0,-346.0,-768.0,20534.374665000003
SKU0114,Components_0114,Components,512,2360,254,1289.0,368.0,1071.0,-114.0,20226.66828
SKU0093,Accessories_0093,Accessories,637,6207,710,787.0,230.0,5420.0,480.0,20208.40285
SKU0185,Components_0185,Components,393,3720,320,1545.0,243.0,2175.0,77.0,20195.075
SKU0114,Components_0114,Components,512,2360,254,1559.0,258.0,801.0,-4.0,20159.02056
SKU0171,Wearables_0171,Wearables,253,887,112,1235.0,516.0,-348.0,-404.0,20147.032395000002
SKU0127,Accessories_0127,Accessories,548,9543,898,1937.0,645.0,7606.0,253.0,20118.943079999994
SKU0077,Components_0077,Components,455,2820,272,1056.0,439.0,1764.0,-167.0,20085.93664
SKU0103,Wearables_0103,Wearables,328,3397,312,1174.0,944.0,2223.0,-632.0,20081.507040000004
SKU0153,Components_0153,Components,299,1684,154,669.0,450.0,1015.0,-296.0,19887.091
SKU0170,Components_0170,Components,293,1555,149,1113.0,807.0,442.0,-658.0,19865.126715000002
SKU0103,Wearables_0103,Wearables,328,3397,312,850.0,755.0,2547.0,-443.0,19819.00368
SKU0065,Wearables_0065,Wearables,343,3622,339,668.0,593.0,2954.0,-254.0,19799.1918
SKU0163,Wearables_0163,Wearables,255,1215,138,1391.0,228.0,-176.0,-90.0,19702.203419999998
SKU0096,Wearables_0096,Wearables,597,2280,261,1367.0,515.0,913.0,-254.0,19657.63768
SKU0159,Accessories_0159,Accessories,568,9594,851,1103.0,783.0,8491.0,68.0,19634.094899999996
SKU0114,Components_0114,Components,512,2360,254,1270.0,416.0,1090.0,-162.0,19533.279150000002
SKU0105,Wearables_0105,Wearables,428,1305,138,1276.0,212.0,29.0,-74.0,19529.15844
SKU0096,Wearables_0096,Wearables,597,2280,261,1545.0,302.0,735.0,-41.0,19478.031759999998
SKU0198,Wearables_0198,Wearables,331,1359,167,652.0,670.0,707.0,-503.0,19415.130380000002
SKU0096,Wearables_0096,Wearables,597,2280,261,555.0,325.0,1725.0,-64.0,19390.53144
SKU0026,Wearables_0026,Wearables,317,2238,250,1068.0,905.0,1170.0,-655.0,19216.807575
SKU0154,Wearables_0154,Wearables,299,730,81,1802.0,620.0,-1072.0,-539.0,19175.4756
SKU0166,Components_0166,Components,433,1788,186,1355.0,686.0,433.0,-500.0,18921.7017
SKU0047,Peripherals_0047,Peripherals,192,1172,119,1766.0,585.0,-594.0,-466.0,18802.929519999998
SKU0016,Wearables_0016,Wearables,225,1061,135,777.0,688.0,284.0,-553.0,18676.854755
SKU0166,Components_0166,Components,433,1788,186,954.0,814.0,834.0,-628.0,18580.4575
SKU0059,Smartphones_0059,Smartphones,145,5743,473,1628.0,394.0,4115.0,79.0,18554.16801000001
SKU0007,Accessories_0007,Accessories,788,5403,628,1598.0,561.0,3805.0,67.0,18505.22454
SKU0112,Wearables_0112,Wearables,353,3644,312,1816.0,679.0,1828.0,-367.0,18354.669525
SKU0029,Wearables_0029,Wearables,297,1142,111,935.0,231.0,207.0,-120.0,18269.13522
SKU0045,Accessories_0045,Accessories,670,6580,708,1538.0,971.0,5042.0,-263.0,18219.629999999997
SKU0040,Components_0040,Components,379,1929,179,695.0,764.0,1234.0,-585.0,18186.28764
SKU0028,Components_0028,Components,492,3613,315,1213.0,578.0,2400.0,-263.0,18124.60008
SKU0159,Accessories_0159,Accessories,568,9594,851,1836.0,345.0,7758.0,506.0,18092.0061
SKU0025,Components_0025,Components,562,1673,198,1888.0,305.0,-215.0,-107.0,18083.173010000002
SKU0166,Components_0166,Components,433,1788,186,568.0,607.0,1220.0,-421.0,18059.9155
SKU0114,Components_0114,Components,512,2360,254,1637.0,362.0,723.0,-108.0,17988.65621
SKU0075,Accessories_0075,Accessories,781,5950,529,1010.0,953.0,4940.0,-424.0,17979.77552
SKU0166,Components_0166,Components,433,1788,186,704.0,471.0,1084.0,-285.0,17886.4015
SKU0149,Peripherals_0149,Peripherals,348,2458,230,1744.0,911.0,714.0,-681.0,17857.768249999997
SKU0196,Components_0196,Components,435,1674,163,1483.0,921.0,191.0,-758.0,17799.474420000002
SKU0025,Components_0025,Components,562,1673,198,832.0,891.0,841.0,-693.0,17787.274120000002
SKU0147,Components_0147,Components,311,1786,184,1102.0,342.0,684.0,-158.0,17753.26894
SKU0149,Peripherals_0149,Peripherals,348,2458,230,1575.0,859.0,883.0,-629.0,17690.58025
SKU0096,Wearables_0096,Wearables,597,2280,261,1786.0,796.0,494.0,-535.0,17631.31448
SKU0055,Accessories_0055,Accessories,831,5926,583,986.0,540.0,4940.0,43.0,17532.526850000002
SKU0036,Wearables_0036,Wearables,305,2562,222,1446.0,644.0,1116.0,-422.0,17495.74944
SKU0094,Components_0094,Components,427,2534,260,1560.0,671.0,974.0,-411.0,17453.076100000006
SKU0040,Components_0040,Components,379,1929,179,1939.0,337.0,-10.0,-158.0,17403.82284
SKU0066,Smartphones_0066,Smartphones,157,4363,333,751.0,278.0,3612.0,55.0,17397.572775
SKU0075,Accessories_0075,Accessories,781,5950,529,627.0,677.0,5323.0,-148.0,17317.03344
SKU0196,Components_0196,Components,435,1674,163,1745.0,700.0,-71.0,-537.0,17175.571140000004
SKU0185,Components_0185,Components,393,3720,320,978.0,633.0,2742.0,-313.0,17109.025
SKU0007,Accessories_0007,Accessories,788,5403,628,1570.0,894.0,3833.0,-266.0,17063.06184
SKU0023,Smartphones_0023,Smartphones,154,8280,602,1326.0,579.0,6954.0,23.0,17047.386719999995
SKU0028,Components_0028,Components,492,3613,315,826.0,947.0,2787.0,-632.0,16997.20088
SKU0018,Wearables_0018,Wearables,281,1791,176,1075.0,901.0,716.0,-725.0,16758.42142
SKU0088,Components_0088,Components,519,3604,308,1827.0,640.0,1777.0,-332.0,16723.723905000003
SKU0049,Accessories_0049,Accessories,618,8347,761,1733.0,281.0,6614.0,480.0,16713.82324
SKU0184,Accessories_0184,Accessories,711,3624,449,1686.0,529.0,1938.0,-80.0,16625.42245
SKU0112,Wearables_0112,Wearables,353,3644,312,1223.0,699.0,2421.0,-387.0,16599.062875
SKU0127,Accessories_0127,Accessories,548,9543,898,516.0,273.0,9027.0,625.0,16487.481959999994
SKU0171,Wearables_0171,Wearables,253,887,112,1032.0,561.0,-145.0,-449.0,16430.640345000003
SKU0185,Components_0185,Components,393,3720,320,1416.0,483.0,2304.0,-163.0,16421.225000000002
SKU0105,Wearables_0105,Wearables,428,1305,138,1773.0,864.0,-468.0,-726.0,16288.662600000001
SKU0025,Components_0025,Components,562,1673,198,1868.0,650.0,-195.0,-452.0,16282.774130000002
SKU0114,Components_0114,Components,512,2360,254,1241.0,737.0,1119.0,-483.0,16184.71701
SKU0143,Wearables_0143,Wearables,251,768,106,1538.0,672.0,-770.0,-566.0,16179.020550000001
SKU0077,Components_0077,Components,455,2820,272,1460.0,283.0,1360.0,-11.0,16168.373760000002
SKU0146,Wearables_0146,Wearables,437,1439,172,779.0,769.0,660.0,-597.0,16086.007739999997
SKU0047,Peripherals_0047,Peripherals,192,1172,119,949.0,369.0,223.0,-250.0,16033.051360000001
SKU0036,Wearables_0036,Wearables,305,2562,222,1149.0,854.0,1413.0,-632.0,16007.509440000002
SKU0025,Components_0025,Components,562,1673,198,1097.0,576.0,576.0,-378.0,15857.679950000002
SKU0090,Tablets_0090,Tablets,83,1500,149,1663.0,856.0,-163.0,-707.0,15837.144119999997
SKU0171,Wearables_0171,Wearables,253,887,112,1772.0,442.0,-885.0,-330.0,15833.923875
SKU0141,Peripherals_0141,Peripherals,270,769,110,1551.0,393.0,-782.0,-283.0,15809.273009999997
SKU0083,Peripherals_0083,Peripherals,139,1034,100,991.0,557.0,43.0,-457.0,15769.9542
SKU0105,Wearables_0105,Wearables,428,1305,138,1296.0,336.0,9.0,-198.0,15676.76046
SKU0080,Peripherals_0080,Peripherals,352,1219,151,555.0,379.0,664.0,-228.0,15521.01674
SKU0200,Components_0200,Components,315,1129,131,1779.0,569.0,-650.0,-438.0,15479.506519999997
SKU0096,Wearables_0096,Wearables,597,2280,261,1644.0,287.0,636.0,-26.0,15453.017039999997
SKU0008,Accessories_0008,Accessories,584,5756,531,1549.0,665.0,4207.0,-134.0,15406.140599999995
SKU0178,Wearables_0178,Wearables,386,1800,169,1173.0,440.0,627.0,-271.0,15304.92075
SKU0178,Wearables_0178,Wearables,386,1800,169,1849.0,956.0,-49.0,-787.0,15230.444249999999
SKU0154,Wearables_0154,Wearables,299,730,81,1625.0,756.0,-895.0,-675.0,15193.2204
SKU0037,Peripherals_0037,Peripherals,259,1038,128,1419.0,655.0,-381.0,-527.0,15138.098505000004
SKU0040,Components_0040,Components,379,1929,179,1327.0,378.0,602.0,-199.0,15128.65596
SKU0105,Wearables_0105,Wearables,428,1305,138,676.0,532.0,629.0,-394.0,15103.640850000002
SKU0154,Wearables_0154,Wearables,299,730,81,1947.0,535.0,-1217.0,-454.0,14741.8668
SKU0038,Accessories_0038,Accessories,571,9374,780,1408.0,673.0,7966.0,107.0,14588.613000000001
SKU0109,Accessories_0109,Accessories,381,3755,368,789.0,926.0,2966.0,-558.0,14580.076114999998
SKU0024,Smartphones_0024,Smartphones,132,3182,241,1599.0,400.0,1583.0,-159.0,14549.040799999999
SKU0178,Wearables_0178,Wearables,386,1800,169,679.0,975.0,1121.0,-806.0,14448.441
SKU0096,Wearables_0096,Wearables,597,2280,261,789.0,894.0,1491.0,-633.0,14389.19736
SKU0096,Wearables_0096,Wearables,597,2280,261,1088.0,318.0,1192.0,-57.0,14274.065359999999
SKU0025,Components_0025,Components,562,1673,198,1059.0,406.0,614.0,-208.0,14169.806000000002
SKU0064,Accessories_0064,Accessories,700,8198,875,1165.0,481.0,7033.0,394.0,14148.435479999996
SKU0196,Components_0196,Components,435,1674,163,1099.0,410.0,575.0,-247.0,14072.260020000002
SKU0045,Accessories_0045,Accessories,670,6580,708,1888.0,342.0,4692.0,366.0,14004.4825
SKU0118,Accessories_0118,Accessories,632,4265,448,1592.0,512.0,2673.0,-64.0,13871.824200000003
SKU0025,Components_0025,Components,562,1673,198,1246.0,428.0,427.0,-230.0,13773.884950000001
SKU0087,Components_0087,Components,287,2098,196,1167.0,851.0,931.0,-655.0,13756.730625
SKU0131,Accessories_0131,Accessories,650,5193,494,1886.0,414.0,3307.0,80.0,13753.264000000003
SKU0063,Components_0063,Components,628,2119,221,1716.0,306.0,403.0,-85.0,13742.84799
SKU0200,Components_0200,Components,315,1129,131,1253.0,234.0,-124.0,-103.0,13739.578199999998
SKU0088,Components_0088,Components,519,3604,308,1438.0,265.0,2166.0,43.0,13652.509185
SKU0045,Accessories_0045,Accessories,670,6580,708,1640.0,567.0,4940.0,141.0,13601.0175
SKU0028,Components_0028,Components,492,3613,315,1302.0,815.0,2311.0,-500.0,13575.21272
SKU0017,Laptops_0017,Laptops,266,8144,607,830.0,558.0,7314.0,49.0,13516.8033
SKU0064,Accessories_0064,Accessories,700,8198,875,889.0,876.0,7309.0,-1.0,13458.016559999996
SKU0088,Components_0088,Components,519,3604,308,967.0,274.0,2637.0,34.0,13337.922955
SKU0118,Accessories_0118,Accessories,632,4265,448,1566.0,866.0,2699.0,-418.0,13276.731150000003
SKU0065,Wearables_0065,Wearables,343,3622,339,1243.0,662.0,2379.0,-323.0,13265.09388
SKU0081,Accessories_0081,Accessories,483,5423,516,1330.0,396.0,4093.0,120.0,13222.84392
SKU0077,Components_0077,Components,455,2820,272,1473.0,746.0,1347.0,-474.0,13209.60256
SKU0152,Accessories_0152,Accessories,825,5048,499,1037.0,673.0,4011.0,-174.0,13196.86335
SKU0103,Wearables_0103,Wearables,328,3397,312,1830.0,280.0,1567.0,32.0,13183.50208
SKU0127,Accessories_0127,Accessories,548,9543,898,1503.0,322.0,8040.0,576.0,13164.046559999995
SKU0155,Accessories_0155,Accessories,381,2835,337,518.0,672.0,2317.0,-335.0,13115.52125
SKU0042,Peripherals_0042,Peripherals,528,1524,163,894.0,672.0,630.0,-509.0,13112.999999999998
SKU0125,Accessories_0125,Accessories,634,5457,624,1023.0,695.0,4434.0,-71.0,13047.905519999998
SKU0163,Wearables_0163,Wearables,255,1215,138,1333.0,803.0,-118.0,-665.0,13038.12366
SKU0081,Accessories_0081,Accessories,483,5423,516,676.0,906.0,4747.0,-390.0,12903.6908
SKU0126,Accessories_0126,Accessories,472,3547,394,1719.0,358.0,1828.0,36.0,12865.330600000001
SKU0131,Accessories_0131,Accessories,650,5193,494,1943.0,420.0,3250.0,74.0,12844.304000000004
SKU0130,Accessories_0130,Accessories,966,4587,557,1791.0,985.0,2796.0,-428.0,12768.307200000001
SKU0028,Components_0028,Components,492,3613,315,919.0,545.0,2694.0,-230.0,12693.18864
SKU0055,Accessories_0055,Accessories,831,5926,583,676.0,974.0,5250.0,-391.0,12684.46895
SKU0127,Accessories_0127,Accessories,548,9543,898,1795.0,956.0,7748.0,-58.0,12677.690159999995
SKU0081,Accessories_0081,Accessories,483,5423,516,1911.0,389.0,3512.0,127.0,12650.569359999998
SKU0132,Smartphones_0132,Smartphones,197,4599,357,1606.0,541.0,2993.0,-184.0,12640.219800000003
SKU0096,Wearables_0096,Wearables,597,2280,261,769.0,744.0,1511.0,-483.0,12634.585679999998
SKU0130,Accessories_0130,Accessories,966,4587,557,1069.0,401.0,3518.0,156.0,12628.915200000001
SKU0131,Accessories_0131,Accessories,650,5193,494,871.0,648.0,4322.0,-154.0,12578.608
SKU0042,Peripherals_0042,Peripherals,528,1524,163,1930.0,490.0,-406.0,-327.0,12575.925
SKU0028,Components_0028,Components,492,3613,315,1879.0,687.0,1734.0,-372.0,12547.289920000001
SKU0126,Accessories_0126,Accessories,472,3547,394,1186.0,664.0,2361.0,-270.0,12536.0534
SKU0065,Wearables_0065,Wearables,343,3622,339,596.0,456.0,3026.0,-117.0,12521.256840000002
SKU0105,Wearables_0105,Wearables,428,1305,138,677.0,245.0,628.0,-107.0,12496.593
SKU0198,Wearables_0198,Wearables,331,1359,167,1951.0,720.0,-592.0,-553.0,12470.924500000001
SKU0163,Wearables_0163,Wearables,255,1215,138,1426.0,919.0,-211.0,-781.0,12431.07186
SKU0154,Wearables_0154,Wearables,299,730,81,993.0,546.0,-263.0,-465.0,12405.1716
SKU0163,Wearables_0163,Wearables,255,1215,138,829.0,696.0,386.0,-558.0,12350.13162
SKU0055,Accessories_0055,Accessories,831,5926,583,1271.0,862.0,4655.0,-279.0,12330.48377
SKU0065,Wearables_0065,Wearables,343,3622,339,1480.0,715.0,2142.0,-376.0,12317.06628
SKU0091,Wearables_0091,Wearables,471,927,107,1574.0,879.0,-647.0,-772.0,12314.115329999999
SKU0146,Wearables_0146,Wearables,437,1439,172,846.0,640.0,593.0,-468.0,12300.332219999998
SKU0072,Components_0072,Components,732,3914,338,1803.0,643.0,2111.0,-305.0,12292.538499999999
SKU0056,Peripherals_0056,Peripherals,222,867,114,532.0,842.0,335.0,-728.0,12291.40672
SKU0131,Accessories_0131,Accessories,650,5193,494,681.0,639.0,4512.0,-145.0,12145.104000000003
SKU0196,Components_0196,Components,435,1674,163,706.0,501.0,968.0,-338.0,12123.5751
SKU0025,Components_0025,Components,562,1673,198,1894.0,870.0,-221.0,-672.0,12081.843410000001
SKU0042,Peripherals_0042,Peripherals,528,1524,163,522.0,738.0,1002.0,-575.0,12007.4625
SKU0178,Wearables_0178,Wearables,386,1800,169,1128.0,652.0,672.0,-483.0,12006.67575
SKU0055,Accessories_0055,Accessories,831,5926,583,734.0,894.0,5192.0,-311.0,11991.889250000002
SKU0163,Wearables_0163,Wearables,255,1215,138,728.0,807.0,487.0,-669.0,11945.43042
SKU0114,Components_0114,Components,512,2360,254,815.0,468.0,1545.0,-214.0,11922.910650000002
SKU0035,Components_0035,Components,721,3409,322,1424.0,854.0,1985.0,-532.0,11920.051244999999
SKU0196,Components_0196,Components,435,1674,163,945.0,937.0,729.0,-774.0,11742.751020000002
SKU0152,Accessories_0152,Accessories,825,5048,499,1992.0,643.0,3056.0,-144.0,11681.230049999998
SKU0055,Accessories_0055,Accessories,831,5926,583,1576.0,896.0,4350.0,-313.0,11653.29473
SKU0008,Accessories_0008,Accessories,584,5756,531,957.0,792.0,4799.0,-261.0,11562.481799999998
SKU0037,Peripherals_0037,Peripherals,259,1038,128,699.0,228.0,339.0,-100.0,11509.792605000002
SKU0047,Peripherals_0047,Peripherals,192,1172,119,1073.0,631.0,99.0,-512.0,11445.89864
SKU0141,Peripherals_0141,Peripherals,270,769,110,1838.0,500.0,-1069.0,-390.0,11379.1413
SKU0001,Wearables_0001,Wearables,265,1397,175,1122.0,961.0,275.0,-786.0,11365.121249999997
SKU0198,Wearables_0198,Wearables,331,1359,167,1521.0,988.0,-162.0,-821.0,11285.5693
SKU0147,Components_0147,Components,311,1786,184,727.0,658.0,1059.0,-474.0,11093.801619999998
SKU0112,Wearables_0112,Wearables,353,3644,312,601.0,549.0,3043.0,-237.0,11028.641775
SKU0170,Components_0170,Components,293,1555,149,1431.0,954.0,124.0,-805.0,11006.634735000003
SKU0114,Components_0114,Components,512,2360,254,1332.0,911.0,1028.0,-657.0,10992.754500000001
SKU0127,Accessories_0127,Accessories,548,9543,898,812.0,965.0,8731.0,-67.0,10910.595239999995
SKU0088,Components_0088,Components,519,3604,308,959.0,954.0,2645.0,-646.0,10874.552815
SKU0118,Accessories_0118,Accessories,632,4265,448,1546.0,795.0,2719.0,-347.0,10841.637750000002
SKU0063,Components_0063,Components,628,2119,221,1791.0,962.0,328.0,-741.0,10758.456540000001
SKU0018,Wearables_0018,Wearables,281,1791,176,1160.0,780.0,631.0,-604.0,10758.13934
SKU0154,Wearables_0154,Wearables,299,730,81,984.0,663.0,-254.0,-582.0,10646.7732
SKU0112,Wearables_0112,Wearables,353,3644,312,1532.0,792.0,2112.0,-480.0,10579.840075
SKU0141,Peripherals_0141,Peripherals,270,769,110,1564.0,232.0,-795.0,-122.0,10572.658469999998
SKU0098,Components_0098,Components,675,2767,279,525.0,208.0,2242.0,71.0,10535.431425
SKU0081,Accessories_0081,Accessories,483,5423,516,1496.0,206.0,3927.0,310.0,10493.534479999998
SKU0027,Peripherals_0027,Peripherals,271,1106,134,1834.0,276.0,-728.0,-142.0,10485.91089
SKU0049,Accessories_0049,Accessories,618,8347,761,969.0,640.0,7378.0,121.0,10433.032700000003
SKU0105,Wearables_0105,Wearables,428,1305,138,758.0,609.0,547.0,-471.0,10419.57306
SKU0118,Accessories_0118,Accessories,632,4265,448,754.0,519.0,3511.0,-71.0,10376.507550000002
SKU0119,Components_0119,Components,583,1478,149,1685.0,790.0,-207.0,-641.0,10318.593285
SKU0196,Components_0196,Components,435,1674,163,1118.0,969.0,556.0,-806.0,10243.762620000001
SKU0154,Wearables_0154,Wearables,299,730,81,908.0,371.0,-178.0,-290.0,10134.298799999999
SKU0110,Laptops_0110,Laptops,326,6849,573,1868.0,592.0,4981.0,-19.0,10111.070479999998
